"dataelementUID","period","orgUnitUID","categoryOptionComboUID","ImplementingMechanismUID","dataValue",,
"JxBTk0UYjjf","2017","AHVXluh93vZ","GWDE9M05Fyf","NbvMUkJmS5N","36",,
"JxBTk0UYjjf","2017","AHVXluh93vZ","yboc4U6mh3p","NbvMUkJmS5N","30",,
"bhZUgdZZHMq","2017","tiI9qrpW3VL","Gm6B7Z9Tbxs","HgryBZ1fahK","0",,
"bhZUgdZZHMq","2017","tiI9qrpW3VL","xP7pDf7Dsya","HgryBZ1fahK","6",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","cYxMZbJKie1","HgryBZ1fahK","2",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","KLEhX0pJjLD","HgryBZ1fahK","1",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","p9ngKMI1HlP","HgryBZ1fahK","2",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","ICQVBpakGjE","HgryBZ1fahK","1",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","LXuJtbiUk7o","HgryBZ1fahK","6",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","R54ocOMuaZA","HgryBZ1fahK","1",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","CuAKN91lKD6","HgryBZ1fahK","58",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","MEQrzTnlr9a","HgryBZ1fahK","27",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","VVHFpTkvtp2","HgryBZ1fahK","58",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","FtKeuScH4zG","HgryBZ1fahK","27",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","BXVSBShabAV","HgryBZ1fahK","58",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","fKutkl1woOh","HgryBZ1fahK","27",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","wzERTiClETp","HgryBZ1fahK","58",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","VJLbRW6R553","HgryBZ1fahK","27",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","GWDE9M05Fyf","HgryBZ1fahK","11",,
"JxBTk0UYjjf","2017","tiI9qrpW3VL","yboc4U6mh3p","HgryBZ1fahK","9",,
"bhZUgdZZHMq","2017","wUI5w5hVFXn","Gm6B7Z9Tbxs","NbvMUkJmS5N","1",,
"bhZUgdZZHMq","2017","wUI5w5hVFXn","xP7pDf7Dsya","NbvMUkJmS5N","10",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","cYxMZbJKie1","NbvMUkJmS5N","5",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","KLEhX0pJjLD","NbvMUkJmS5N","5",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","p9ngKMI1HlP","NbvMUkJmS5N","5",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","ICQVBpakGjE","NbvMUkJmS5N","3",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","LXuJtbiUk7o","NbvMUkJmS5N","16",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","R54ocOMuaZA","NbvMUkJmS5N","3",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","CuAKN91lKD6","NbvMUkJmS5N","156",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","MEQrzTnlr9a","NbvMUkJmS5N","71",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","VVHFpTkvtp2","NbvMUkJmS5N","156",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","FtKeuScH4zG","NbvMUkJmS5N","71",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","BXVSBShabAV","NbvMUkJmS5N","156",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","fKutkl1woOh","NbvMUkJmS5N","71",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","wzERTiClETp","NbvMUkJmS5N","156",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","VJLbRW6R553","NbvMUkJmS5N","71",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","GWDE9M05Fyf","NbvMUkJmS5N","29",,
"JxBTk0UYjjf","2017","wUI5w5hVFXn","yboc4U6mh3p","NbvMUkJmS5N","25",,
"bhZUgdZZHMq","2017","i6oyLBSxWfZ","Gm6B7Z9Tbxs","qnsg6xXzdLG","1",,
"bhZUgdZZHMq","2017","i6oyLBSxWfZ","xP7pDf7Dsya","qnsg6xXzdLG","9",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","cYxMZbJKie1","qnsg6xXzdLG","4",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","KLEhX0pJjLD","qnsg6xXzdLG","4",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","p9ngKMI1HlP","qnsg6xXzdLG","6",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","ICQVBpakGjE","qnsg6xXzdLG","3",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","LXuJtbiUk7o","qnsg6xXzdLG","18",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","R54ocOMuaZA","qnsg6xXzdLG","3",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","CuAKN91lKD6","qnsg6xXzdLG","173",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","MEQrzTnlr9a","qnsg6xXzdLG","79",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","VVHFpTkvtp2","qnsg6xXzdLG","173",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","FtKeuScH4zG","qnsg6xXzdLG","79",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","BXVSBShabAV","qnsg6xXzdLG","173",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","fKutkl1woOh","qnsg6xXzdLG","79",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","wzERTiClETp","qnsg6xXzdLG","173",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","VJLbRW6R553","qnsg6xXzdLG","79",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","GWDE9M05Fyf","qnsg6xXzdLG","32",,
"JxBTk0UYjjf","2017","i6oyLBSxWfZ","yboc4U6mh3p","qnsg6xXzdLG","27",,
"bhZUgdZZHMq","2017","CUCTqzLEY0L","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"bhZUgdZZHMq","2017","CUCTqzLEY0L","xP7pDf7Dsya","AvKGVOKhI0t","10",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","cYxMZbJKie1","AvKGVOKhI0t","4",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","KLEhX0pJjLD","AvKGVOKhI0t","5",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","p9ngKMI1HlP","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","ICQVBpakGjE","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","LXuJtbiUk7o","AvKGVOKhI0t","10",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","R54ocOMuaZA","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","CuAKN91lKD6","AvKGVOKhI0t","91",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","MEQrzTnlr9a","AvKGVOKhI0t","41",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","VVHFpTkvtp2","AvKGVOKhI0t","91",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","FtKeuScH4zG","AvKGVOKhI0t","41",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","BXVSBShabAV","AvKGVOKhI0t","91",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","fKutkl1woOh","AvKGVOKhI0t","41",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","wzERTiClETp","AvKGVOKhI0t","91",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","VJLbRW6R553","AvKGVOKhI0t","41",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","GWDE9M05Fyf","AvKGVOKhI0t","17",,
"JxBTk0UYjjf","2017","CUCTqzLEY0L","yboc4U6mh3p","AvKGVOKhI0t","13",,
"bhZUgdZZHMq","2017","zDIvojMpYu1","Gm6B7Z9Tbxs","OdLHu28BL28","1",,
"bhZUgdZZHMq","2017","zDIvojMpYu1","xP7pDf7Dsya","OdLHu28BL28","19",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","cYxMZbJKie1","OdLHu28BL28","8",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","KLEhX0pJjLD","OdLHu28BL28","7",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","p9ngKMI1HlP","OdLHu28BL28","5",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","ICQVBpakGjE","OdLHu28BL28","3",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","LXuJtbiUk7o","OdLHu28BL28","16",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","R54ocOMuaZA","OdLHu28BL28","3",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","CuAKN91lKD6","OdLHu28BL28","151",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","MEQrzTnlr9a","OdLHu28BL28","69",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","VVHFpTkvtp2","OdLHu28BL28","151",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","FtKeuScH4zG","OdLHu28BL28","69",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","BXVSBShabAV","OdLHu28BL28","151",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","fKutkl1woOh","OdLHu28BL28","69",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","wzERTiClETp","OdLHu28BL28","151",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","VJLbRW6R553","OdLHu28BL28","69",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","GWDE9M05Fyf","OdLHu28BL28","28",,
"JxBTk0UYjjf","2017","zDIvojMpYu1","yboc4U6mh3p","OdLHu28BL28","24",,
"bhZUgdZZHMq","2017","xAqqRiXjUW3","Gm6B7Z9Tbxs","H3XczdtGIO5","5",,
"bhZUgdZZHMq","2017","xAqqRiXjUW3","xP7pDf7Dsya","H3XczdtGIO5","73",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","cYxMZbJKie1","H3XczdtGIO5","30",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","KLEhX0pJjLD","H3XczdtGIO5","27",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","p9ngKMI1HlP","H3XczdtGIO5","28",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","ICQVBpakGjE","H3XczdtGIO5","15",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","LXuJtbiUk7o","H3XczdtGIO5","86",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","R54ocOMuaZA","H3XczdtGIO5","15",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","CuAKN91lKD6","H3XczdtGIO5","813",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","MEQrzTnlr9a","H3XczdtGIO5","371",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","VVHFpTkvtp2","H3XczdtGIO5","813",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","FtKeuScH4zG","H3XczdtGIO5","371",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","BXVSBShabAV","H3XczdtGIO5","813",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","fKutkl1woOh","H3XczdtGIO5","371",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","wzERTiClETp","H3XczdtGIO5","813",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","VJLbRW6R553","H3XczdtGIO5","371",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","GWDE9M05Fyf","H3XczdtGIO5","149",,
"JxBTk0UYjjf","2017","xAqqRiXjUW3","yboc4U6mh3p","H3XczdtGIO5","128",,
"bhZUgdZZHMq","2017","P8adKzBQMxY","Gm6B7Z9Tbxs","ynuaDsLQ9eU","0",,
"bhZUgdZZHMq","2017","P8adKzBQMxY","xP7pDf7Dsya","ynuaDsLQ9eU","6",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","cYxMZbJKie1","ynuaDsLQ9eU","2",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","KLEhX0pJjLD","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","p9ngKMI1HlP","ynuaDsLQ9eU","2",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","ICQVBpakGjE","ynuaDsLQ9eU","1",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","LXuJtbiUk7o","ynuaDsLQ9eU","5",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","R54ocOMuaZA","ynuaDsLQ9eU","1",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","CuAKN91lKD6","ynuaDsLQ9eU","49",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","MEQrzTnlr9a","ynuaDsLQ9eU","22",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","VVHFpTkvtp2","ynuaDsLQ9eU","49",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","FtKeuScH4zG","ynuaDsLQ9eU","22",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","BXVSBShabAV","ynuaDsLQ9eU","49",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","fKutkl1woOh","ynuaDsLQ9eU","22",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","wzERTiClETp","ynuaDsLQ9eU","49",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","VJLbRW6R553","ynuaDsLQ9eU","22",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","GWDE9M05Fyf","ynuaDsLQ9eU","9",,
"JxBTk0UYjjf","2017","P8adKzBQMxY","yboc4U6mh3p","ynuaDsLQ9eU","8",,
"bhZUgdZZHMq","2017","lobiB7sMHcN","Gm6B7Z9Tbxs","AvKGVOKhI0t","4",,
"bhZUgdZZHMq","2017","lobiB7sMHcN","xP7pDf7Dsya","AvKGVOKhI0t","61",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","cYxMZbJKie1","AvKGVOKhI0t","25",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","KLEhX0pJjLD","AvKGVOKhI0t","22",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","p9ngKMI1HlP","AvKGVOKhI0t","32",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","ICQVBpakGjE","AvKGVOKhI0t","17",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","LXuJtbiUk7o","AvKGVOKhI0t","97",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","R54ocOMuaZA","AvKGVOKhI0t","17",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","CuAKN91lKD6","AvKGVOKhI0t","925",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","MEQrzTnlr9a","AvKGVOKhI0t","422",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","VVHFpTkvtp2","AvKGVOKhI0t","925",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","FtKeuScH4zG","AvKGVOKhI0t","422",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","BXVSBShabAV","AvKGVOKhI0t","925",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","fKutkl1woOh","AvKGVOKhI0t","422",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","wzERTiClETp","AvKGVOKhI0t","925",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","VJLbRW6R553","AvKGVOKhI0t","422",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","GWDE9M05Fyf","AvKGVOKhI0t","170",,
"JxBTk0UYjjf","2017","lobiB7sMHcN","yboc4U6mh3p","AvKGVOKhI0t","147",,
"bhZUgdZZHMq","2017","E7Y4bV5AjJV","Gm6B7Z9Tbxs","NbvMUkJmS5N","2",,
"bhZUgdZZHMq","2017","E7Y4bV5AjJV","xP7pDf7Dsya","NbvMUkJmS5N","33",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","cYxMZbJKie1","NbvMUkJmS5N","14",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","KLEhX0pJjLD","NbvMUkJmS5N","12",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","p9ngKMI1HlP","NbvMUkJmS5N","13",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","ICQVBpakGjE","NbvMUkJmS5N","7",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","LXuJtbiUk7o","NbvMUkJmS5N","39",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","R54ocOMuaZA","NbvMUkJmS5N","7",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","CuAKN91lKD6","NbvMUkJmS5N","372",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","MEQrzTnlr9a","NbvMUkJmS5N","170",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","VVHFpTkvtp2","NbvMUkJmS5N","372",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","FtKeuScH4zG","NbvMUkJmS5N","170",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","BXVSBShabAV","NbvMUkJmS5N","372",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","fKutkl1woOh","NbvMUkJmS5N","170",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","wzERTiClETp","NbvMUkJmS5N","372",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","VJLbRW6R553","NbvMUkJmS5N","170",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","GWDE9M05Fyf","NbvMUkJmS5N","68",,
"JxBTk0UYjjf","2017","E7Y4bV5AjJV","yboc4U6mh3p","NbvMUkJmS5N","58",,
"bhZUgdZZHMq","2017","APdt9R69Ycb","Gm6B7Z9Tbxs","YHx6ZCdJgEN","0",,
"bhZUgdZZHMq","2017","APdt9R69Ycb","xP7pDf7Dsya","YHx6ZCdJgEN","6",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","cYxMZbJKie1","YHx6ZCdJgEN","2",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","KLEhX0pJjLD","YHx6ZCdJgEN","1",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","p9ngKMI1HlP","YHx6ZCdJgEN","1",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","ICQVBpakGjE","YHx6ZCdJgEN","1",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","LXuJtbiUk7o","YHx6ZCdJgEN","4",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","R54ocOMuaZA","YHx6ZCdJgEN","1",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","CuAKN91lKD6","YHx6ZCdJgEN","39",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","MEQrzTnlr9a","YHx6ZCdJgEN","18",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","VVHFpTkvtp2","YHx6ZCdJgEN","39",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","FtKeuScH4zG","YHx6ZCdJgEN","18",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","BXVSBShabAV","YHx6ZCdJgEN","39",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","fKutkl1woOh","YHx6ZCdJgEN","18",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","wzERTiClETp","YHx6ZCdJgEN","39",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","VJLbRW6R553","YHx6ZCdJgEN","18",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","GWDE9M05Fyf","YHx6ZCdJgEN","7",,
"JxBTk0UYjjf","2017","APdt9R69Ycb","yboc4U6mh3p","YHx6ZCdJgEN","6",,
"bhZUgdZZHMq","2017","kwfaPwzZVfv","Gm6B7Z9Tbxs","ynuaDsLQ9eU","1",,
"bhZUgdZZHMq","2017","kwfaPwzZVfv","xP7pDf7Dsya","ynuaDsLQ9eU","16",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","cYxMZbJKie1","ynuaDsLQ9eU","6",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","KLEhX0pJjLD","ynuaDsLQ9eU","6",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","p9ngKMI1HlP","ynuaDsLQ9eU","6",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","ICQVBpakGjE","ynuaDsLQ9eU","3",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","LXuJtbiUk7o","ynuaDsLQ9eU","18",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","R54ocOMuaZA","ynuaDsLQ9eU","3",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","CuAKN91lKD6","ynuaDsLQ9eU","170",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","MEQrzTnlr9a","ynuaDsLQ9eU","3",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","VVHFpTkvtp2","ynuaDsLQ9eU","170",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","FtKeuScH4zG","ynuaDsLQ9eU","3",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","BXVSBShabAV","ynuaDsLQ9eU","170",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","fKutkl1woOh","ynuaDsLQ9eU","3",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","wzERTiClETp","ynuaDsLQ9eU","170",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","VJLbRW6R553","ynuaDsLQ9eU","3",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","GWDE9M05Fyf","ynuaDsLQ9eU","31",,
"JxBTk0UYjjf","2017","kwfaPwzZVfv","yboc4U6mh3p","ynuaDsLQ9eU","78",,
"bhZUgdZZHMq","2017","L5vghcuxIpC","Gm6B7Z9Tbxs","IpcHlwXHAL4","1",,
"bhZUgdZZHMq","2017","L5vghcuxIpC","xP7pDf7Dsya","IpcHlwXHAL4","15",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","cYxMZbJKie1","IpcHlwXHAL4","6",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","KLEhX0pJjLD","IpcHlwXHAL4","5",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","p9ngKMI1HlP","IpcHlwXHAL4","5",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","ICQVBpakGjE","IpcHlwXHAL4","3",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","LXuJtbiUk7o","IpcHlwXHAL4","16",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","R54ocOMuaZA","IpcHlwXHAL4","3",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","CuAKN91lKD6","IpcHlwXHAL4","157",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","MEQrzTnlr9a","IpcHlwXHAL4","71",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","VVHFpTkvtp2","IpcHlwXHAL4","157",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","FtKeuScH4zG","IpcHlwXHAL4","71",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","BXVSBShabAV","IpcHlwXHAL4","157",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","fKutkl1woOh","IpcHlwXHAL4","71",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","wzERTiClETp","IpcHlwXHAL4","157",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","VJLbRW6R553","IpcHlwXHAL4","71",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","GWDE9M05Fyf","IpcHlwXHAL4","29",,
"JxBTk0UYjjf","2017","L5vghcuxIpC","yboc4U6mh3p","IpcHlwXHAL4","25",,
"bhZUgdZZHMq","2017","EFJlA5WV3NV","Gm6B7Z9Tbxs","YHx6ZCdJgEN","1",,
"bhZUgdZZHMq","2017","EFJlA5WV3NV","xP7pDf7Dsya","YHx6ZCdJgEN","8",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","cYxMZbJKie1","YHx6ZCdJgEN","3",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","KLEhX0pJjLD","YHx6ZCdJgEN","2",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","p9ngKMI1HlP","YHx6ZCdJgEN","5",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","ICQVBpakGjE","YHx6ZCdJgEN","3",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","LXuJtbiUk7o","YHx6ZCdJgEN","15",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","R54ocOMuaZA","YHx6ZCdJgEN","3",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","CuAKN91lKD6","YHx6ZCdJgEN","142",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","MEQrzTnlr9a","YHx6ZCdJgEN","65",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","VVHFpTkvtp2","YHx6ZCdJgEN","142",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","FtKeuScH4zG","YHx6ZCdJgEN","65",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","BXVSBShabAV","YHx6ZCdJgEN","142",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","fKutkl1woOh","YHx6ZCdJgEN","65",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","wzERTiClETp","YHx6ZCdJgEN","142",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","VJLbRW6R553","YHx6ZCdJgEN","65",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","GWDE9M05Fyf","YHx6ZCdJgEN","26",,
"JxBTk0UYjjf","2017","EFJlA5WV3NV","yboc4U6mh3p","YHx6ZCdJgEN","21",,
"bhZUgdZZHMq","2017","OfxfIsa0tyF","Gm6B7Z9Tbxs","NbvMUkJmS5N","2",,
"bhZUgdZZHMq","2017","OfxfIsa0tyF","xP7pDf7Dsya","NbvMUkJmS5N","27",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","cYxMZbJKie1","NbvMUkJmS5N","11",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","KLEhX0pJjLD","NbvMUkJmS5N","10",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","p9ngKMI1HlP","NbvMUkJmS5N","15",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","ICQVBpakGjE","NbvMUkJmS5N","8",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","LXuJtbiUk7o","NbvMUkJmS5N","46",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","R54ocOMuaZA","NbvMUkJmS5N","8",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","CuAKN91lKD6","NbvMUkJmS5N","438",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","MEQrzTnlr9a","NbvMUkJmS5N","200",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","VVHFpTkvtp2","NbvMUkJmS5N","438",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","FtKeuScH4zG","NbvMUkJmS5N","200",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","BXVSBShabAV","NbvMUkJmS5N","438",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","fKutkl1woOh","NbvMUkJmS5N","200",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","wzERTiClETp","NbvMUkJmS5N","438",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","VJLbRW6R553","NbvMUkJmS5N","200",,
"JxBTk0UYjjf","2017","OfxfIsa0tyF","GWDE9M05Fyf","NbvMUkJmS5N","80",,
